"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Eduard Conde","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".202",".234",".437",".192","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872484"
"Gustavo Polanco","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".203",".233",".437",".192","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871442"
"Rodolfo Duran","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".201",".235",".436",".192","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877500"
"Tim Susnara","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".206",".222",".429",".192","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829699"
"Gabriel Bracamonte","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".205",".225",".431",".192","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828587"
"William Contreras","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".205",".226",".431",".192","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872847"
"Simeon Lucas","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".200",".235",".434",".192","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829142"
"Jose Rivas","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".207",".224",".431",".191","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872495"
"Yeison Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".198",".238",".436",".191","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa832883"
"Jarrett Costa","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".205",".221",".426",".191","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918837"
"Chris Shaw","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".196",".238",".434",".191","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659286"
"Jorge Sequera","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".205",".222",".428",".191","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917562"
"Miguel Guzman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".198",".235",".433",".190","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa739522"
"Samuel Inoa","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".202",".227",".429",".190","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917365"
"Nerluis Martinez","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".198",".233",".431",".190","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877612"
"Jean Carrillo","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".204",".222",".426",".190","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828250"
"Jonathan Soto","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".202",".227",".429",".189","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003428"
"Luis Anguizola","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".205",".217",".422",".189","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918564"
"Eduardo Navas","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".201",".225",".426",".189","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828438"
"Jose Lezama","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".208",".208",".417",".189","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872746"
"Carlos Oropeza","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".201",".224",".425",".189","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917487"
"Jerry Seitz","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".198",".227",".425",".188","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827965"
"Sabriel Polanco","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".197",".230",".428",".188","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872788"
"Jhon Alvarez","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".201",".222",".423",".188","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737087"
"Jose Cabello","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".205",".213",".418",".188","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872773"
"Carlos Perez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".202",".223",".425",".187","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828577"
"Keibert Petit","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".202",".220",".422",".187","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873312"
"Manny Argomaniz","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".200",".217",".417",".187","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa879273"
"Leonardo Ortiz","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".197",".227",".423",".187","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873338"
"Andy Yerzy","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".195",".228",".423",".186","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917939"
"Wilkyns Jimenez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".198",".221",".419",".186","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657572"
"Sebastian Rivero","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".196",".226",".422",".186","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917021"
"Darling Cuesto","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".198",".219",".417",".186","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872812"
"Juan Camacho","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".193",".230",".423",".185","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877333"
"Jose Lizarraga","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".199",".219",".418",".185","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872512"
"Carlos Reina","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".198",".218",".416",".185","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917054"
"Miguel Flames","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".197",".221",".418",".185","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872566"
"Luis Avalo","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".191",".232",".423",".185","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916731"
"Carlos Canelon","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".199",".215",".414",".185","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828522"
"Keinner Pina","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".204",".209",".413",".185","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828363"
"Sam Huff","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".196",".222",".417",".185","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918046"
"Collin Theroux","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".135",".192",".220",".412",".185","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876102"
"Juan Uriarte","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".196",".220",".416",".185","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872569"
"Alvaro Rubi","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".199",".213",".413",".184","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873546"
"Carlos Narvaez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".195",".220",".416",".184","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916966"
"Ryan Gold","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".194",".221",".415",".184","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918639"
"Wilmer Dominguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".196",".219",".415",".184","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa504988"
"Alexis Wilson","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".197",".215",".412",".184","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828380"
"Bryant Aragon","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".194",".220",".415",".183","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa878799"
"Derik Capitillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".194",".217",".411",".183","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736943"
"Jesus Atencio","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".197",".214",".411",".183","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa740126"
"Mikell Granberry","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".194",".216",".411",".183","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828487"
"Randy Vasquez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".195",".214",".409",".182","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872753"
"Gabriel Brito","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".197",".211",".408",".182","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873561"
"Ricardo Rodriguez","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".193",".222",".416",".182","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877334"
"Marco Hernandez","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".195",".217",".412",".182","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917737"
"Hendrik Clementina","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".191",".218",".409",".182","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828422"
"Carlos Sanchez","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".195",".212",".407",".182","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736845"
"Rafael Gamboa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".193",".215",".409",".181","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827084"
"Orlando Marquez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".191",".218",".408",".181","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831745"
"Victor Moscote","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".195",".211",".407",".181","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597198"
"Owen Spiwak","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".194",".210",".404",".181","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738385"
"Jason Rodriguez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".190",".220",".410",".181","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828209"
"Jheyser Azuaje","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".193",".217",".410",".181","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826670"
"Darryl Knight","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".191",".214",".405",".181","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829318"
"Pabel Manzanero","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".187",".223",".410",".181","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736879"
"Miguel Pena","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".194",".214",".408",".180","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003201"
"Robert Molina","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".191",".217",".409",".180","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828146"
"Moises Nunez","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".192",".211",".403",".180","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872582"
"Mailon Arroyo","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".187",".221",".408",".180","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872457"
"Valentin Martinez","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".190",".215",".405",".180","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828257"
"Jorge Gordon","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".193",".211",".404",".180","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872496"
"Jose Rojas","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".189",".216",".405",".180","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871443"
"Oswaldo Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".192",".212",".404",".179","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736757"
"Ismerling Mota","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".189",".215",".405",".179","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872491"
"Juan Zabala","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".195",".204",".398",".179","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa913717"
"Richard Nunez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".193",".207",".399",".179","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828339"
"Bryan Tejeda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".190",".213",".403",".179","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737261"
"Zack Bowers","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".193",".204",".397",".179","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875406"
"Geoandry Montilla","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".190",".212",".402",".179","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826787"
"Ricardo Genoves","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".191",".210",".401",".179","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916844"
"Blinger Perez","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".191",".208",".399",".178","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918098"
"Oscar Campos","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".189",".214",".403",".178","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831986"
"Ramy Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".190",".212",".401",".178","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737250"
"Hanser Ortiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".190",".207",".398",".178","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828403"
"Jalen Washington","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".190",".208",".398",".178","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002884"
"Campbell Wear","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".191",".203",".394",".178","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875847"
"Daniel De La Calle","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".187",".211",".398",".177","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738529"
"Jose Carrillo","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".189",".207",".396",".176","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873144"
"Nishell Gutierrez","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".192",".202",".394",".176","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916845"
"Nate Nolan","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".135",".188",".200",".388",".175","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918101"
"Gian Paul Gonzalez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".189",".203",".392",".175","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829276"
"Victor Rey","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".190",".200",".390",".175","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657325"
"Henderson Perez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".188",".204",".391",".175","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917304"
"Gilberto Vizcarra","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".185",".210",".395",".175","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002865"
"Mitch Trees","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".183",".209",".391",".174","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829017"
"Felix Fernandez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".184",".207",".391",".174","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872795"
"David Garcia","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".187",".203",".390",".174","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003197"
"KJ Harrison","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".182",".208",".390",".174","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829382"
"Robert Valera","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".187",".202",".389",".173","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917687"
"Roberto Alvarez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".187",".202",".389",".173","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917107"
"Jhoandro Alfaro","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".186",".200",".386",".173","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877352"
"Manuel Herazo","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".185",".202",".387",".173","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828826"
"Erick Gonzalez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".182",".205",".387",".172","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831146"
"Marcos Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".186",".199",".385",".172","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872854"
"Ernesto Liberatore","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".182",".205",".387",".172","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828334"
"Luis Lebron","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".179",".208",".386",".171","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa833404"
"Michael Hickman","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".185",".197",".381",".171","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876234"
"Douglas Lanza","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".179",".207",".387",".170","","-9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917587"
"Daniel Diaz","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".138",".183",".196",".379",".170","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872405"
"Jacob Cooper","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".179",".201",".380",".169","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875245"
"Alexander Alvarez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".180",".199",".379",".169","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826656"
"Matt Morgan","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".133",".180",".195",".375",".169","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828869"
"Paul Brands","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".182",".194",".376",".169","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877022"
"Chris Mattison","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".136",".175",".204",".379",".168","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918340"
"Jesus Aparicio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".135",".180",".194",".374",".168","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657789"
"Payton Henry","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".137",".180",".194",".373",".168","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918019"
"Miguel Jerez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".179",".196",".375",".168","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917754"
"Victor Grasso","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".135",".176",".197",".374",".167","","-7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828499"
"Jair Camargo","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".176",".202",".378",".167","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917333"
"David Gauntt","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".124",".185",".175",".361",".167","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918419"
"Bryant Hayman","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".176",".195",".372",".166","","-9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877492"
"Daniel Santos","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".139",".176",".192",".368",".165","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917593"
"Brandon Benavente","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".138",".177",".191",".367",".165","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872755"
"Jhon Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".135",".178",".185",".364",".164","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917125"
"Willian Mendoza","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".175",".195",".370",".164","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877047"
"Jonny Homza","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".176",".189",".365",".164","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004155"
"Oberto Munoz","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".136",".177",".184",".361",".163","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828355"
"Morgan Lofstrom","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".136",".173",".191",".364",".163","","-9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738557"
"Raymond Pena","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".133",".171",".185",".356",".160","","-11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873196"
"Kevin Zamudio","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".130",".168",".188",".356",".159","","-12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919529"
"Saul Torres","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".129",".162",".187",".349",".155","","-15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa923363"
